,Name,Year,Mileage,Count Raiting,Rating,Fuel type,Interior color,Exterior_color,Price,bind_price
4345,Nissan Sentra S,2018,71055.0,179.0,3.9,0, Charcoal , Black ,16525.0,4
4346,Nissan Sentra SR,2018,27959.0,16.0,4.5,0, Charcoal , Black ,19990.0,4
4347,Nissan Sentra S,2013,49594.0,48.0,4.5,0, Marble Gray , Amethyst Gray ,13975.0,3
4350,Nissan Sentra S,2018,46903.0,17.0,4.5,0, Charcoal , Gun Metallic ,17969.0,4
4351,Nissan Sentra S,2019,33121.0,237.0,4.3,0, Charcoal , Gun Metallic ,19367.0,4
4352,Nissan Sentra S,2021,14073.0,2570.0,4.8,0, Charcoal , Black ,23441.0,5
4353,Nissan Sentra S,2019,19878.0,131.0,4.8,0, Black , Cloud White ,22995.0,5
4354,Nissan Sentra SR,2018,89483.0,2216.0,4.6,0, Charcoal , Aspen White ,16990.0,4
4355,Nissan Sentra SR,2017,59222.0,1317.0,4.4,0, Charcoal , Aspen White ,15991.0,4
4356,Nissan Sentra S,2019,61749.0,10.0,4.0,0, Charcoal , Black ,15997.0,4
4357,Nissan Sentra S,2017,86160.0,81.0,4.3,0, Charcoal , Gun Metallic ,12656.0,3
4358,Nissan Sentra SR,2018,87480.0,863.0,4.8,0, Charcoal , Aspen White ,18994.0,4
4359,Nissan Sentra SR,2017,123166.0,261.0,4.4,0, Black , Gray ,15995.0,4
4360,Nissan Sentra S,2019,17726.0,28.0,4.2,0, Charcoal , Cloud White ,20055.0,5
4361,Nissan Sentra SR,2019,20949.0,1140.0,4.9,0, Black , Red Alert ,21900.0,5
4362,Nissan Sentra S,2020,6515.0,153.0,4.2,0, Gray , Gun Metallic ,22995.0,5
4363,Nissan Sentra S,2018,64559.0,7.0,3.9,0, Black , White ,17950.0,4
4364,Nissan Sentra S,2019,3060.0,162.0,3.8,0, Charcoal , Fresh Powder ,18995.0,4
4365,Nissan Sentra SR,2021,2543.0,23.0,4.8,0, Sport , Orange ,28831.0,6
4366,Nissan Sentra SR,2019,7719.0,255.0,4.6,0, Charcoal , Aspen White ,23936.0,5
4367,Nissan Sentra SR,2016,83605.0,56.0,4.5,0, Charcoal , Gray ,13994.0,3
4368,Nissan Sentra S,2015,69018.0,49.0,4.3,0, Black , Super Black ,10999.0,3
4369,Nissan Sentra S,2016,51554.0,803.0,4.5,0, Charcoal , Super Black ,13600.0,3
4370,Nissan Sentra SR,2021,6512.0,1188.0,4.8,0, Sport , White ,27999.0,6
4371,Nissan Sentra SR,2018,83295.0,2.0,5.0,0, Black , Black ,14999.0,3
4374,Nissan Sentra SR,2017,76840.0,717.0,4.1,0, Charcoal , Red Alert ,15988.0,4
4375,Nissan Sentra S,2019,71603.0,888.0,4.8,0, Charcoal , Brilliant Silver ,19386.0,4
4376,Nissan Sentra S,2016,67227.0,70.0,3.6,0, Charcoal , Black ,12499.0,3
4377,Nissan Sentra S,2018,106510.0,839.0,4.8,0, Charcoal , Gun Metallic ,15391.0,4
4378,Nissan Sentra S,2017,67630.0,70.0,3.6,0, Gray , Black ,12999.0,3
4379,Nissan Sentra S,2020,26124.0,1568.0,4.6,0, Charcoal , Black ,21992.0,5
4380,Nissan Sentra S,2019,38994.0,345.0,4.4,0, Charcoal , Deep Blue Pearl ,19607.0,4
4381,Nissan Sentra S,2021,12404.0,237.0,4.3,0, Charcoal , Brilliant Silver Metallic ,23465.0,5
4382,Nissan Sentra S,2019,55245.0,332.0,4.2,0, Charcoal , Super Black ,18588.0,4
4383,Nissan Sentra S,2019,60606.0,78.0,4.6,0, Charcoal , Brilliant Silver ,17876.0,4
4384,Nissan Sentra SR,2018,89066.0,83.0,4.7,0, Charcoal , Gun Metallic ,19201.0,4
4385,Nissan Sentra SR,2018,62200.0,1395.0,4.5,0, Charcoal , Black ,18400.0,4
4386,Nissan Sentra S,2018,30038.0,5.0,3.4,0, Charcoal , Cloud White ,16099.0,4
4387,Nissan Sentra S,2021,13171.0,373.0,4.0,0, Charcoal , Black ,24010.0,5
4388,Nissan Sentra S,2019,82791.0,467.0,4.6,0, Charcoal , Gray ,16881.0,4
4390,Nissan Sentra SR,2019,15657.0,364.0,4.1,0, Charcoal , Black ,19959.0,4
4391,Nissan Sentra S,2018,46368.0,23.0,3.5,0, Charcoal , Cloud White ,14998.0,3
4392,Nissan Sentra S,2020,7983.0,25.0,4.1,0, Black , Gun Metallic ,20995.0,5
4393,Nissan Sentra S,2017,56572.0,25.0,3.9,0, Marble Gray , Cloud White ,14999.0,3
4394,Nissan Sentra S,2018,73612.0,91.0,1.8,0, Charcoal , Brilliant Silver ,10999.0,3
4396,Nissan Sentra S,2019,57066.0,401.0,4.5,0, Charcoal , Fresh Powder ,17701.0,4
4397,Nissan Sentra SR,2019,39645.0,436.0,3.8,0, Charcoal , Gray ,19990.0,4
4398,Nissan Sentra S,2019,17817.0,131.0,3.7,0, Charcoal , Gun Metallic ,19500.0,4
4399,Nissan Sentra S,2016,90809.0,2112.0,4.5,0, Black , Super Black ,13999.0,3
4400,Nissan Sentra S,2017,55708.0,111.0,4.8,0, Marble Gray , Blue ,14958.0,3
4403,Nissan Sentra SR,2020,25595.0,165.0,4.8,0, Charcoal , White ,24326.0,5
4404,Nissan Sentra S,2019,27120.0,926.0,4.4,0, Charcoal , Brilliant Silver Metallic ,18267.0,4
4405,Nissan Sentra S,2017,88991.0,1127.0,4.6,0, Marble Gray , Cloud White ,11500.0,3
4406,Nissan Sentra S,2014,72407.0,810.0,4.8,0, Gray , Aspen White ,11995.0,3
4408,Nissan Sentra SR,2019,30451.0,13.0,4.2,0, Charcoal , Red Alert ,21146.0,5
4409,Nissan Sentra SR,2019,26066.0,78.0,4.3,0, Charcoal , Gray ,19990.0,4
4410,Nissan Sentra SR,2019,29736.0,46.0,4.3,0, Charcoal , Black ,21998.0,5
4411,Nissan Sentra S,2015,82565.0,198.0,4.7,0, Charcoal , Gun Metallic ,10688.0,3
4412,Nissan Sentra S,2019,55173.0,5.0,3.4,0, Black , Black ,20990.0,5
4413,Nissan Sentra S,2019,58840.0,489.0,4.5,0, Charcoal , Gun Metallic ,17000.0,4
4414,Nissan Sentra S,2017,76376.0,375.0,4.5,0, Charcoal , Gray ,11500.0,3
4415,Nissan Sentra SR,2019,39127.0,220.0,3.6,0, Charcoal , Black ,19752.0,4
4416,Nissan Sentra SR,2019,29767.0,91.0,4.5,0, Charcoal , Black ,20229.0,5
4417,Nissan Sentra S,2018,87971.0,558.0,4.4,0, Charcoal , Super Black ,15995.0,4
4418,Nissan Sentra S,2020,6504.0,79.0,4.0,0, Charcoal , Black ,25990.0,6
4419,Nissan Sentra SR,2021,4867.0,639.0,4.1,0, Sport , Black ,27981.0,6
4420,Nissan Sentra S,2018,74050.0,6842.0,4.8,0, Black , Gray ,16949.0,4
4421,Nissan Sentra S,2019,49073.0,7340.0,3.7,0, Charcoal , Fresh Powder ,17499.0,4
4422,Nissan Sentra S,2018,49472.0,926.0,4.4,0, Charcoal , Brilliant Silver Metallic ,16855.0,4
4424,Nissan Sentra SR,2017,65904.0,484.0,4.6,0, Charcoal , Black ,17489.0,4
4425,Nissan Sentra S,2019,19075.0,493.0,4.9,0, Charcoal , Gray ,21488.0,5
4426,Nissan Sentra S,2020,18026.0,178.0,4.0,0, Charcoal , Black ,22679.0,5
4427,Nissan Sentra S,2020,16266.0,178.0,4.0,0, Charcoal , Black ,22654.0,5
4428,Nissan Sentra S,2017,39216.0,3523.0,4.9,0, Charcoal , Gun Metallic ,17950.0,4
4429,Nissan Sentra S,2018,66903.0,817.0,4.8,0, Charcoal , Gun Metallic ,17992.0,4
4430,Nissan Sentra SR,2021,6889.0,354.0,4.6,0, Sport , Gun Metallic ,25793.0,6
4431,Nissan Sentra S,2019,54310.0,20.0,4.0,0, Black , Black ,17975.0,4
4432,Nissan Sentra S,2018,33102.0,25.0,2.7,0, Charcoal , Gun Metallic ,19300.0,4
4433,Nissan Sentra S,2018,47133.0,16363.0,4.8,0, Black , Gray ,18999.0,4
4434,Nissan Sentra S,2018,78382.0,23.0,3.5,0, Charcoal , Gun Metallic ,14298.0,3
4435,Nissan Sentra S,2020,17851.0,43.0,4.0,0, Charcoal , Black ,23595.0,5
4437,Nissan Sentra SR,2021,11193.0,2284.0,4.9,0, Sport , Scarlet Ember ,25471.0,6
4438,Nissan Sentra S,2019,50151.0,3.0,3.8,0, Black , White ,18998.0,4
4439,Nissan Sentra S,2019,31360.0,115.0,4.4,0, Charcoal , Deep Blue Pearl ,16998.0,4
4440,Nissan Sentra S,2018,59551.0,273.0,3.8,0, Charcoal , Gun Metallic ,10995.0,3
4441,Nissan Sentra SR,2020,11986.0,178.0,4.0,0, Sport , White ,24230.0,5
4442,Nissan Sentra S,2019,50237.0,727.0,4.7,0, Charcoal , Black ,18500.0,4
4443,Nissan Sentra S,2017,16996.0,201.0,4.8,0, Charcoal , Gray ,17911.0,4
4444,Nissan Sentra SR,2020,30098.0,209.0,4.5,0, Sport , White ,24722.0,5
4445,Nissan Sentra S,2016,60443.0,61.0,4.4,0, Charcoal , Black ,15570.0,4
4446,Nissan Sentra S,2018,60083.0,2043.0,4.5,0, Charcoal , Black ,14998.0,3
4447,Nissan Sentra S,2017,78987.0,705.0,4.7,0, Charcoal , Gun Metallic ,12995.0,3
4450,Nissan Sentra SR,2015,103015.0,515.0,4.6,0,Nan,Nan,12118.0,3
4451,Nissan Sentra SR,2020,12853.0,1091.0,4.8,0, Sport , Gray ,25388.0,6
4452,Nissan Sentra S,2019,65313.0,9.0,3.6,0, Charcoal , Fresh Powder ,16395.0,4
4453,Nissan Sentra S,2017,15226.0,619.0,4.6,0, Black , Super Black ,18409.0,4
4454,Nissan Sentra S,2020,9662.0,18.0,1.7,0, Charcoal , Cloud White ,24998.0,5
4455,Nissan Sentra S,2019,54583.0,1010.0,4.0,0, Charcoal , Deep Blue Pearl ,17557.0,4
4456,Nissan Sentra S,2019,51742.0,2359.0,4.9,0, Charcoal , Fresh Powder ,20995.0,5
4457,Nissan Sentra S,2017,56227.0,273.0,3.8,0, Black , Black ,10995.0,3
4458,Nissan Sentra SR,2020,9246.0,146.0,4.8,0, Sport , Black ,22795.0,5
4459,Nissan Sentra SR,2019,32698.0,27.0,3.1,0, Charcoal , Gun Metallic ,20982.0,5
4460,Nissan Sentra SR,2020,12300.0,2534.0,4.9,0, Sport , Scarlet Ember ,25797.0,6
4461,Nissan Sentra S,2018,68887.0,271.0,4.8,0, Charcoal , Brilliant Silver ,14999.0,3
4462,Nissan Sentra SR,2020,9427.0,201.0,4.8,0, Sport , Aspen White ,22911.0,5
4463,Nissan Sentra S,2014,74156.0,20.0,3.7,0, Black , Brilliant Silver ,10995.0,3
4464,Nissan Sentra SR,2020,17324.0,2.0,1.0,0, Sport , Gray ,26200.0,6
4466,Nissan Sentra S,2018,63079.0,96.0,4.7,0, Charcoal , Super Black ,16997.0,4
4467,Nissan Sentra SR,2021,7431.0,1572.0,4.6,0, Charcoal , Black ,25997.0,6
4468,Nissan Sentra SR,2020,7955.0,394.0,4.0,0, Sport , Gun Metallic ,26500.0,6
4469,Nissan Sentra SR,2019,30042.0,629.0,4.8,0, Charcoal , Gray ,19468.0,4
4470,Nissan Sentra S,2016,31141.0,178.0,4.7,0, Charcoal , Gray ,15984.0,4
4471,Nissan Sentra S,2018,68006.0,7.0,4.4,0, Charcoal , Cloud White ,16216.0,4
4472,Nissan Sentra S,2017,48504.0,803.0,4.5,0, Charcoal , Black ,15700.0,4
4474,Nissan Sentra S,2019,51339.0,459.0,4.5,0, Charcoal , Brilliant Silver Metallic ,15495.0,4
4475,Nissan Sentra SR,2018,30125.0,914.0,4.5,0, Charcoal , Black ,20000.0,4
4476,Nissan Sentra SR,2016,106306.0,138.0,4.7,0, Charcoal , Black ,12600.0,3
4477,Nissan Sentra SR,2021,16218.0,731.0,4.0,0, Charcoal , Scarlet Ember ,25500.0,6
4478,Nissan Sentra S,2016,82286.0,49.0,4.3,0, Charcoal , Brilliant Silver ,11999.0,3
4479,Nissan Sentra S,2018,26724.0,61.0,3.8,0, Charcoal , Brilliant Silver ,19950.0,4
4480,Nissan Sentra S,2019,11586.0,1156.0,4.7,0, Charcoal , Cloud White ,18749.0,4
4482,Nissan Sentra S,2019,29559.0,1898.0,4.8,0, Charcoal , Brilliant Silver Metallic ,19999.0,4
4483,Nissan Sentra S,2016,84382.0,1.0,5.0,0, Charcoal , Cloud White ,13798.0,3
4484,Nissan Sentra SR,2020,9355.0,82.0,3.7,0, Sport , Gun Metallic ,22995.0,5
4485,Nissan Sentra S,2015,91008.0,3.0,3.7,0, Charcoal , Super Black ,9995.0,2
4486,Nissan Sentra S,2018,60737.0,1698.0,4.8,0, Charcoal , Fresh Powder ,17000.0,4
4487,Nissan Sentra S,2018,81588.0,645.0,4.6,0, Charcoal , Brilliant Silver Metallic ,14798.0,3
4488,Nissan Sentra S,2018,30541.0,77.0,4.6,0, Charcoal , Gun Metallic ,19988.0,4
4490,Nissan Sentra S,2019,27556.0,229.0,4.7,0, Charcoal , Cloud White ,21997.0,5
4491,Nissan Sentra S,2018,82255.0,188.0,3.9,0, Charcoal , Brilliant Silver ,16000.0,4
4492,Nissan Sentra S,2019,34511.0,6839.0,4.8,0, Charcoal , Deep Blue Pearl ,23789.0,5
4493,Nissan Sentra SR,2021,3421.0,352.0,4.2,0, Sport , Electric Blue Metallic ,28263.0,6
4496,Nissan Sentra S,2020,4995.0,270.0,4.6,0, Charcoal , Super Black ,21995.0,5
4497,Nissan Sentra S,2018,68668.0,103.0,4.7,0, Charcoal , Black ,16119.0,4
4498,Nissan Sentra SR,2020,18950.0,277.0,4.7,0, Sport , Gray ,22990.0,5
4499,Nissan Sentra SR,2019,46187.0,79.0,4.8,0, Charcoal , Gun Metallic ,21500.0,5
4500,Nissan Sentra S,2017,48114.0,38.0,4.8,0, Black , Silver ,16950.0,4
4501,Nissan Sentra S,2016,65709.0,1908.0,4.7,0, Charcoal , Gun Metallic ,13100.0,3
4502,Nissan Sentra SR,2018,55855.0,2881.0,4.7,0, Charcoal , Black ,18583.0,4
4503,Nissan Sentra SR,2019,13473.0,1747.0,4.8,0, Charcoal , Gun Metallic ,23951.0,5
4505,Nissan Sentra SR,2021,2000.0,711.0,4.8,0, Sport , Scarlet Ember ,25250.0,6
4506,Nissan Sentra S,2019,26160.0,252.0,4.3,0, Charcoal , Gun Metallic ,20397.0,5
4507,Nissan Sentra S,2019,6486.0,394.0,4.8,0, Charcoal , Gun Metallic ,19410.0,4
4508,Nissan Sentra SR,2019,10498.0,1.0,5.0,0, Charcoal , Aspen White ,22995.0,5
4509,Nissan Sentra SR,2018,33078.0,879.0,4.8,0, Charcoal , Brilliant Silver ,21900.0,5
4510,Nissan Sentra S,2018,57398.0,146.0,4.6,0, Charcoal , Black ,17848.0,4
4511,Nissan Sentra S,2019,45805.0,588.0,4.7,0, Charcoal , Black ,21900.0,5
4512,Nissan Sentra SR,2021,6545.0,523.0,4.6,0, Sport , Aspen White ,26998.0,6
4513,Nissan Sentra S,2018,60714.0,54.0,4.4,0,Nan,Nan,18999.0,4
4515,Nissan Sentra SR,2015,72603.0,91.0,1.8,0, Charcoal , Aspen White ,11899.0,3
4517,Nissan Sentra SR,2018,32961.0,1860.0,4.8,0, Charcoal , Black ,19900.0,4
4518,Nissan Sentra SR,2018,46287.0,1244.0,4.8,0, Charcoal , Gray ,17500.0,4
4519,Nissan Sentra S,2014,63401.0,5.0,3.4,0, Black , Super Black ,10908.0,3
4520,Nissan Sentra S,2016,62804.0,32.0,4.2,0, Charcoal , Super Black ,11500.0,3
4521,Nissan Sentra S,2018,33516.0,333.0,4.8,0, Charcoal , Gun Metallic ,17985.0,4
4522,Nissan Sentra S,2019,30806.0,135.0,4.4,0, Charcoal , Gun Metallic ,23995.0,5
4523,Nissan Sentra S,2018,17470.0,289.0,4.8,0, Charcoal , Gun Metallic ,19599.0,4
4524,Nissan Sentra SR,2019,19596.0,1001.0,4.7,0, Charcoal , Red Alert ,22491.0,5
4525,Nissan Sentra S,2017,65407.0,1142.0,4.7,0, Charcoal , Black ,14980.0,3
4526,Nissan Sentra S,2017,62253.0,40.0,4.7,0, Charcoal , Black ,14898.0,3
4527,Nissan Sentra S,2018,81676.0,1263.0,4.8,0, Charcoal , Super Black ,13895.0,3
4528,Nissan Sentra SR,2019,28157.0,1091.0,4.8,0, Charcoal , Aspen White ,21988.0,5
4529,Nissan Sentra SR,2019,52097.0,30.0,4.4,0, Charcoal , Super Black ,19999.0,4
4530,Nissan Sentra SR,2020,18329.0,571.0,4.6,0, Sport , Gray ,24400.0,5
4531,Nissan Sentra S,2018,78989.0,134.0,4.9,0, Charcoal , Gun Metallic ,16487.0,4
4532,Nissan Sentra S,2019,55361.0,710.0,4.5,0, Charcoal , Fresh Powder ,18577.0,4
4533,Nissan Sentra SR,2021,7717.0,300.0,4.8,0, Sport , Electric Blue Metallic ,26495.0,6
4534,Nissan Sentra S,2019,19021.0,127.0,4.8,0, Charcoal , Brilliant Silver Metallic ,21420.0,5
4535,Nissan Sentra SR,2017,36745.0,217.0,4.7,0, Charcoal , Aspen White ,19841.0,4
4537,Nissan Sentra S,2019,50614.0,288.0,4.3,0, Charcoal , Gun Metallic ,18995.0,4
4538,Nissan Sentra SR,2015,81221.0,334.0,4.6,0, BLACK , GRAY ,12965.0,3
4539,Nissan Sentra SR,2020,12448.0,621.0,4.9,0, Sport , Black ,22999.0,5
4540,Nissan Sentra S,2019,95986.0,13.0,4.8,0, Charcoal , Brilliant Silver Metallic ,15995.0,4
4542,Nissan Sentra SR,2018,25285.0,60.0,4.9,0, Charcoal , Black ,20900.0,5
4543,Nissan Sentra S,2019,44210.0,2936.0,4.7,0, Charcoal , Super Black ,19777.0,4
4544,Nissan Sentra S,2019,78528.0,5258.0,4.7,0, Black , Blue ,17990.0,4
4545,Nissan Sentra S,2019,18487.0,782.0,4.9,0, Charcoal , Black ,23488.0,5
4546,Nissan Sentra S,2016,43471.0,15.0,4.2,0, Charcoal , Brilliant Silver ,13995.0,3
4547,Nissan Sentra S,2020,5501.0,165.0,4.8,0, Charcoal , Gun Metallic ,21905.0,5
4548,Nissan Sentra S,2020,8087.0,1207.0,4.6,0, Charcoal , Gun Metallic ,24999.0,5
4549,Nissan Sentra SR,2015,80121.0,4.0,2.4,0, Black , Brilliant Silver ,10900.0,3
4550,Nissan Sentra S,2019,47243.0,255.0,4.6,0, Charcoal , Black ,21507.0,5
4551,Nissan Sentra SR,2020,26702.0,6839.0,4.8,0, Sport , White ,29789.0,6
4552,Nissan Sentra S,2019,49142.0,1469.0,4.9,0, Black , Silver ,18499.0,4
4553,Nissan Sentra S,2019,59702.0,989.0,4.8,0, Charcoal , Super Black ,17665.0,4
4554,Nissan Sentra S,2020,14555.0,1489.0,4.7,0, Charcoal , Black ,23998.0,5
4555,Nissan Sentra SR,2018,8168.0,8381.0,4.3,0, Black , Gun Metallic ,21990.0,5
4556,Nissan Sentra S,2018,28761.0,452.0,4.2,0, Charcoal , Black ,13000.0,3
4557,Nissan Sentra SR,2021,2035.0,1645.0,4.8,0, Sport , Electric Blue Metallic ,27720.0,6
4558,Nissan Sentra SR,2019,55848.0,342.0,4.8,0, Charcoal , Super Black ,19994.0,4
4559,Nissan Sentra SR,2018,31098.0,428.0,4.8,0, Charcoal , Aspen White ,19810.0,4
4560,Nissan Sentra SR,2021,14185.0,496.0,4.8,0, Sport , Super Black ,25650.0,6
4561,Nissan Sentra S,2019,28264.0,234.0,4.7,0, Charcoal , Silver ,19990.0,4
4562,Nissan Sentra S,2019,15727.0,784.0,4.6,0, Charcoal , Black ,20000.0,4
4563,Nissan Sentra SR,2021,8971.0,115.0,4.4,0, Sport , Blue ,24698.0,5
4564,Nissan Sentra S,2019,7308.0,542.0,4.8,0, Charcoal , Cloud White ,21798.0,5
4565,Nissan Sentra SR,2021,11270.0,2420.0,4.5,0, Sport , Aspen White ,26698.0,6
4566,Nissan Sentra S,2020,34727.0,1461.0,4.4,0, Charcoal , Cloud White ,23701.0,5
4567,Nissan Sentra SR,2017,67505.0,102.0,4.3,0, Charcoal , Aspen White ,15000.0,3
4569,Nissan Sentra SR,2020,30499.0,9.0,2.7,0, Sport , Gray ,27991.0,6
4570,Nissan Sentra S,2019,6375.0,5177.0,4.8,0, Charcoal , Brilliant Silver Metallic ,21825.0,5
4571,Nissan Sentra SR,2021,535.0,7342.0,3.7,0, Sport , Monarch Orange/Super Black ,26499.0,6
4572,Nissan Sentra S,2018,57150.0,35.0,3.8,0, Charcoal , Super Black ,17713.0,4
4573,Nissan Sentra SR,2019,46330.0,1698.0,4.8,0, Charcoal , Gun Metallic ,20000.0,4
4574,Nissan Sentra S,2017,72834.0,2407.0,4.7,0, Charcoal , Black ,14000.0,3
4575,Nissan Sentra S,2020,12996.0,331.0,4.9,0, Charcoal , Super Black ,20970.0,5
4577,Nissan Sentra S,2017,74044.0,4601.0,4.8,0,Nan,Nan,13781.0,3
4578,Nissan Sentra S,2019,17560.0,43.0,4.0,0, Charcoal , Gun Metallic ,20595.0,5
4580,Nissan Sentra S,2019,20389.0,1819.0,4.6,0, Charcoal , Black ,19995.0,4
4581,Nissan Sentra S,2018,59580.0,1.0,5.0,0, Charcoal , Fresh Powder ,17500.0,4
4582,Nissan Sentra S,2019,45895.0,100.0,4.7,0, Charcoal , Black ,18208.0,4
4583,Nissan Sentra SR,2020,16254.0,3.0,5.0,0,Nan,Nan,27900.0,6
4584,Nissan Sentra S,2017,47881.0,952.0,4.8,0, Charcoal , Gun Metallic ,16982.0,4
4585,Nissan Sentra SR,2019,29674.0,187.0,4.7,0, Charcoal , Gray ,20995.0,5
4586,Nissan Sentra S,2019,65033.0,802.0,4.4,0, Charcoal , Cloud White ,18990.0,4
4587,Nissan Sentra S,2017,51043.0,119.0,4.1,0, Charcoal , Gun Metallic ,17393.0,4
4588,Nissan Sentra S,2017,64419.0,539.0,3.4,0, Charcoal , Cloud White ,13995.0,3
4589,Nissan Sentra S,2018,18132.0,8381.0,4.3,0, Black , Gun Metallic ,19990.0,4
4590,Nissan Sentra SR,2019,45190.0,489.0,4.5,0, Charcoal , Red Alert ,21000.0,5
4591,Nissan Sentra S,2020,47684.0,8381.0,4.3,0, Black , Cloud White ,21990.0,5
4592,Nissan Sentra SR,2017,79130.0,103.0,4.7,0, Charcoal , Scarlet Ember ,14999.0,3
4593,Nissan Sentra S,2020,13555.0,183.0,3.4,0, Charcoal , Cloud White ,23990.0,5
4594,Nissan Sentra S,2017,63715.0,177.0,4.7,0, Charcoal , Gun Metallic ,15987.0,4
4596,Nissan Sentra S,2018,58138.0,7350.0,3.7,0, Charcoal , Super Black ,15999.0,4
4597,Nissan Sentra S,2016,84343.0,6.0,2.5,0, Charcoal , Cloud White ,14395.0,3
4598,Nissan Sentra S,2017,52666.0,1216.0,4.6,0, Charcoal , Black ,16844.0,4
4599,Nissan Sentra SR,2018,29813.0,467.0,4.3,0, Charcoal , Gray ,19574.0,4
4600,Nissan Sentra S,2020,5364.0,843.0,4.5,0, Charcoal , Gun Metallic ,21998.0,5
4601,Nissan Sentra SR,2018,28637.0,16.0,4.2,0, Charcoal , Gray ,21000.0,5
4602,Nissan Sentra SR,2021,5423.0,581.0,4.1,0, Sport , Electric Blue Metallic ,28487.0,6
4603,Nissan Sentra S,2019,12847.0,3.0,1.0,0, Charcoal , Cloud White ,19800.0,4
4604,Nissan Sentra SR,2019,53003.0,161.0,4.0,0, Charcoal , Red Alert ,22000.0,5
4605,Nissan Sentra SR,2016,61337.0,65.0,4.1,0, Charcoal , Red Alert ,13998.0,3
4606,Nissan Sentra S,2019,7059.0,162.0,3.8,0, Charcoal , Gun Metallic ,18995.0,4
4607,Nissan Sentra S,2015,118870.0,287.0,4.7,0, Charcoal , Fresh Powder ,9445.0,2
4608,Nissan Sentra SR,2018,53642.0,582.0,4.7,0, Charcoal , Black ,20499.0,5
4609,Nissan Sentra SR,2019,112817.0,950.0,4.4,0, Charcoal , Gun Metallic ,15692.0,4
4610,Nissan Sentra SR,2018,64135.0,1367.0,4.7,0, Charcoal , Gray ,19470.0,4
4611,Nissan Sentra S,2014,74106.0,182.0,3.7,0, Black , Super Black ,10995.0,3
4612,Nissan Sentra S,2019,57923.0,94.0,4.9,0, Charcoal , Brilliant Silver Metallic ,17989.0,4
4613,Nissan Sentra S,2015,58928.0,2010.0,4.8,0, Charcoal , Fresh Powder ,12595.0,3
4614,Nissan Sentra S,2017,57967.0,1344.0,4.5,0, Charcoal , Gray ,16699.0,4
4615,Nissan Sentra SR,2013,127671.0,35.0,4.3,0, Gray , Red Brick ,7657.0,2
4616,Nissan Sentra S,2017,61711.0,606.0,4.9,0, Gray , Gray ,15097.0,4
4617,Nissan Sentra SR,2015,38750.0,49.0,4.3,0, Black , Super Black ,13999.0,3
4618,Nissan Sentra S,2018,58573.0,5.0,3.4,0, Black , Silver ,16000.0,4
4619,Nissan Sentra S,2018,84038.0,11.0,4.6,0, Black , Silver ,15095.0,4
4620,Nissan Sentra S,2018,32341.0,26010.0,4.9,0, Charcoal , Black ,17249.0,4
4621,Nissan Sentra S,2019,56255.0,161.0,4.3,0, Charcoal , Super Black ,23555.0,5
4622,Nissan Sentra SR,2019,29985.0,194.0,4.7,0, Charcoal , Gun Metallic ,19999.0,4
4623,Nissan Sentra SR,2019,27337.0,1360.0,4.8,0, Charcoal , Gray ,20995.0,5
4624,Nissan Sentra SR,2021,5766.0,367.0,4.6,0, Charcoal , Aspen White ,26874.0,6
4625,Nissan Sentra S,2018,68841.0,681.0,4.8,0, Charcoal , Super Black ,18200.0,4
4627,Nissan Sentra SR,2020,13489.0,711.0,4.8,0, Sport , Aspen White ,24987.0,5
4628,Nissan Sentra SR,2013,70611.0,13.0,4.4,0, Charcoal , Brilliant Silver ,14989.0,3
4629,Nissan Sentra SR,2019,27630.0,364.0,4.8,0, Charcoal , Black ,19999.0,4
4630,Nissan Sentra SR,2020,32461.0,939.0,4.7,0, Sport , Aspen White ,23976.0,5
4631,Nissan Sentra S,2019,67450.0,898.0,4.9,0, Charcoal , Brilliant Silver Metallic ,16500.0,4
4632,Nissan Sentra S,2019,54686.0,431.0,4.5,0, Charcoal , Fresh Powder ,18000.0,4
4633,Nissan Sentra S,2019,50722.0,306.0,4.3,0, Charcoal , Fresh Powder ,18800.0,4
4634,Nissan Sentra S,2017,45066.0,990.0,4.8,0, Charcoal , Black ,16704.0,4
4635,Nissan Sentra S,2018,78945.0,3.0,3.7,0, Charcoal , Brilliant Silver Metallic ,15795.0,4
4636,Nissan Sentra SR,2019,15170.0,2284.0,4.9,0, Charcoal , Red Alert ,19808.0,4
4637,Nissan Sentra S,2018,59876.0,505.0,4.9,0, Charcoal , Deep Blue Pearl ,17990.0,4
4638,Nissan Sentra S,2019,46910.0,155.0,4.8,0, Charcoal , Fresh Powder ,17995.0,4
4639,Nissan Sentra S,2018,62048.0,19.0,4.6,0, Charcoal , Brilliant Silver ,16297.0,4
4640,Nissan Sentra S,2018,86654.0,1207.0,4.6,0, Charcoal , Fresh Powder ,18765.0,4
4641,Nissan Sentra S,2018,59248.0,5.0,3.4,0, Black , Silver ,16000.0,4
4642,Nissan Sentra S,2018,56682.0,40.0,4.3,0, Black , Brilliant Silver ,17165.0,4
4643,Nissan Sentra S,2019,65201.0,4.0,4.5,0, Charcoal , Brilliant Silver Metallic ,16353.0,4
4645,Nissan Sentra SR,2019,26204.0,457.0,4.8,0, Charcoal , Deep Blue Pearl ,22990.0,5
4646,Nissan Sentra S,2018,6261.0,62.0,4.9,0, Charcoal , Black ,22935.0,5
4647,Nissan Sentra S,2019,61284.0,184.0,4.1,0, Charcoal , Deep Blue Pearl ,19500.0,4
